,date,ticker,mfp,sector,industry,scalemarketcap,qMO,qValue,qQuality,qLV,qSentiment,qGrowth
6187,2019-09-30,IP,qValue,Consumer Cyclical,Packaging & Containers,5 - Large,0.10451612903225807,0.9659090909090909,0.6196636481241915,0.4512820512820513,0.6466165413533835,0.6783854166666666
6188,2019-09-30,DAL,qValue,Industrials,Airlines,5 - Large,0.2,0.9646464646464646,0.833117723156533,0.4717948717948718,0.8320802005012531,0.7317708333333334
6189,2019-09-30,PCG,qValue,Utilities,Utilities - Regulated Electric,5 - Large,0.19870967741935483,0.9633838383838383,0.06597671410090557,0.10897435897435898,0.8922305764411027,0.015625
6190,2019-09-30,XEC,qValue,Energy,Oil & Gas E&P,5 - Large,0.23870967741935484,0.9621212121212122,0.8357050452781372,0.36153846153846153,0.2506265664160401,0.4388020833333333
6191,2019-09-30,LYB,qValue,Basic Materials,Specialty Chemicals,5 - Large,0.28774193548387095,0.9608585858585859,0.6921086675291074,0.37435897435897436,0.1578947368421053,0.2903645833333333
6192,2019-09-30,SIG,qValue,Consumer Cyclical,Luxury Goods,5 - Large,0.03483870967741935,0.9595959595959596,0.17076326002587322,0.191025641025641,0.4649122807017544,0.20442708333333334
6193,2019-09-30,FCX,qValue,Basic Materials,Copper,5 - Large,0.22580645161290322,0.9583333333333334,0.3428201811125485,0.1064102564102564,0.9273182957393484,0.016927083333333332
6194,2019-09-30,BWA,qValue,Consumer Cyclical,Auto Parts,5 - Large,0.22193548387096773,0.9570707070707071,0.7542043984476067,0.15512820512820513,0.4323308270676691,0.5546875
6195,2019-09-30,NUE,qValue,Basic Materials,Steel,5 - Large,0.30709677419354836,0.9558080808080808,0.7438551099611902,0.5948717948717949,0.5375939849624061,0.9453125
6196,2019-09-30,NUE,qGrowth,Basic Materials,Steel,5 - Large,0.30709677419354836,0.9558080808080808,0.7438551099611902,0.5948717948717949,0.5375939849624061,0.9453125
6197,2019-09-30,LUMN,qValue,Communication Services,Telecom Services,5 - Large,0.47870967741935483,0.9545454545454546,0.23673997412677877,0.09358974358974359,0.8884711779448622,0.33984375
6198,2019-09-30,MPC,qValue,Energy,Oil & Gas Refining & Marketing,5 - Large,0.7058064516129032,0.9532828282828283,0.46054333764553684,0.30641025641025643,0.23809523809523814,0.23958333333333334
6199,2019-09-30,GT,qValue,Consumer Cyclical,Auto Parts,5 - Large,0.07225806451612904,0.952020202020202,0.3221216041397154,0.14102564102564102,0.7456140350877193,0.24348958333333334
6200,2019-09-30,PVH,qValue,Consumer Cyclical,Apparel Manufacturing,5 - Large,0.08774193548387096,0.9507575757575758,0.4670116429495472,0.2782051282051282,0.18170426065162903,0.4127604166666667
6201,2019-09-30,EMN,qValue,Basic Materials,Chemicals,5 - Large,0.14193548387096774,0.9494949494949495,0.5588615782664942,0.34615384615384615,0.2656641604010025,0.12630208333333334
6202,2019-09-30,CNC,qValue,Healthcare,Healthcare Plans,5 - Large,0.10967741935483871,0.9482323232323232,0.5304010349288486,0.1576923076923077,0.6929824561403508,0.7981770833333334
6203,2019-09-30,WBA,qValue,Consumer Defensive,Pharmaceutical Retailers,5 - Large,0.1393548387096774,0.946969696969697,0.6157826649417852,0.6602564102564102,0.4786967418546366,0.5625
6204,2019-09-30,PCAR,qValue,Industrials,Farm & Heavy Construction Machinery,5 - Large,0.8193548387096774,0.9457070707070707,0.6248382923673997,0.7948717948717948,0.424812030075188,0.7278645833333334
6205,2019-09-30,F,qValue,Consumer Cyclical,Auto Manufacturers,5 - Large,0.14580645161290323,0.9444444444444444,0.48382923673997413,0.34102564102564104,0.987468671679198,0.11067708333333333
6206,2019-09-30,F,qSentiment,Consumer Cyclical,Auto Manufacturers,5 - Large,0.14580645161290323,0.9444444444444444,0.48382923673997413,0.34102564102564104,0.987468671679198,0.11067708333333333
6207,2019-09-30,NBR,qValue,Energy,Oil & Gas Drilling,5 - Large,0.04774193548387097,0.9431818181818182,0.12289780077619664,0.08846153846153847,0.028822055137844638,0.6184895833333334
6208,2019-09-30,PHM,qValue,Consumer Cyclical,Residential Construction,5 - Large,0.8774193548387097,0.9419191919191919,0.0,0.6615384615384615,0.8107769423558897,0.75390625
6209,2019-09-30,MRO,qValue,Energy,Oil & Gas E&P,5 - Large,0.25290322580645164,0.9406565656565656,0.6636481241914618,0.18205128205128204,0.8984962406015038,0.41015625
6210,2019-09-30,CCL,qValue,Industrials,Travel Services,5 - Large,0.2709677419354839,0.9393939393939394,0.5549805950840879,0.2141025641025641,0.3721804511278195,0.5091145833333334
6211,2019-09-30,BG,qValue,Consumer Defensive,Farm Products,5 - Large,0.26838709677419353,0.9381313131313131,0.39197930142302717,0.39615384615384613,0.6441102756892231,0.006510416666666667
6212,2019-10-31,SWN,qValue,Energy,Oil & Gas E&P,5 - Large,0.1116816431322208,1.0,0.51875808538163,0.19743589743589743,0.983790523690773,0.5317769130998703
6213,2019-10-31,SWN,qSentiment,Energy,Oil & Gas E&P,5 - Large,0.1116816431322208,1.0,0.51875808538163,0.19743589743589743,0.983790523690773,0.5317769130998703
6214,2019-10-31,X,qValue,Basic Materials,Steel,5 - Large,0.04621309370988447,0.9987373737373737,0.36610608020698576,0.2794871794871795,0.8379052369077307,0.9066147859922179
6215,2019-10-31,GM,qValue,Consumer Cyclical,Auto Manufacturers,5 - Large,0.2336328626444159,0.9974747474747475,0.5278137128072445,0.5307692307692308,0.6633416458852868,0.6057068741893644
6216,2019-10-31,PAA,qValue,Energy,Oil & Gas Midstream,5 - Large,0.14377406931964057,0.9962121212121212,0.0,0.8807692307692307,0.8802992518703242,0.9792477302204928
6217,2019-10-31,PAA,qGrowth,Energy,Oil & Gas Midstream,5 - Large,0.14377406931964057,0.9962121212121212,0.0,0.8807692307692307,0.8802992518703242,0.9792477302204928
6218,2019-10-31,MUR,qValue,Energy,Oil & Gas E&P,5 - Large,0.0962772785622593,0.9949494949494949,0.5717981888745148,0.15128205128205127,0.7930174563591023,0.6134889753566797
6219,2019-10-31,IMO,qValue,Energy,Oil & Gas Integrated,5 - Large,0.3324775353016688,0.9936868686868687,0.5252263906856404,0.7474358974358974,0.8965087281795512,0.8599221789883269
6220,2019-10-31,CNX,qValue,Energy,Oil & Gas E&P,5 - Large,0.18870346598202825,0.9924242424242424,0.55627425614489,0.002564102564102564,0.9089775561097256,0.7237354085603113
6221,2019-10-31,GPS,qValue,Consumer Cyclical,Apparel Retail,5 - Large,0.07445442875481387,0.9911616161616161,0.685640362225097,0.1,0.8902743142144638,0.30609597924773024
6222,2019-10-31,M,qValue,Consumer Cyclical,Department Stores,5 - Large,0.07958921694480103,0.98989898989899,0.5666235446313066,0.2641025641025641,0.942643391521197,0.07652399481193256
6223,2019-10-31,M,qSentiment,Consumer Cyclical,Department Stores,5 - Large,0.07958921694480103,0.98989898989899,0.5666235446313066,0.2641025641025641,0.942643391521197,0.07652399481193256
6224,2019-10-31,UAL,qValue,Industrials,Airlines,5 - Large,0.2605905006418485,0.9886363636363636,0.7115135834411385,0.8525641025641025,0.3354114713216958,0.8612191958495461
6225,2019-10-31,DVN,qValue,Energy,Oil & Gas E&P,5 - Large,0.15532734274711169,0.9873737373737373,0.8253557567917206,0.05512820512820513,0.7967581047381547,0.0311284046692607
6226,2019-10-31,OVV,qValue,Energy,Oil & Gas E&P,5 - Large,0.12323491655969192,0.9861111111111112,0.6455368693402329,0.17051282051282052,0.7905236907730673,0.9740596627756161
6227,2019-10-31,OVV,qGrowth,Energy,Oil & Gas E&P,5 - Large,0.12323491655969192,0.9861111111111112,0.6455368693402329,0.17051282051282052,0.7905236907730673,0.9740596627756161
6228,2019-10-31,LEA,qValue,Consumer Cyclical,Auto Parts,5 - Large,0.5686777920410783,0.9848484848484849,0.7542043984476067,0.3230769230769231,0.13466334164588534,0.11932555123216602
6229,2019-10-31,CAH,qValue,Healthcare,Medical Distribution,5 - Large,0.5648267008985879,0.9835858585858586,0.8020698576972833,0.2423076923076923,0.39900249376558605,0.7769130998702983
6230,2019-10-31,ET,qValue,Energy,Oil & Gas Midstream,5 - Large,0.13478818998716302,0.9823232323232324,0.0,0.5371794871794872,0.9750623441396509,0.44487678339818415
6231,2019-10-31,ET,qSentiment,Energy,Oil & Gas Midstream,5 - Large,0.13478818998716302,0.9823232323232324,0.0,0.5371794871794872,0.9750623441396509,0.44487678339818415
6232,2019-10-31,KR,qValue,Consumer Defensive,Grocery Stores,5 - Large,0.1386392811296534,0.9810606060606061,0.630012936610608,0.4858974358974359,0.928927680798005,0.245136186770428
6233,2019-10-31,HFC,qValue,Energy,Oil & Gas Refining & Marketing,5 - Large,0.9024390243902439,0.9797979797979798,0.7606727037516171,0.27692307692307694,0.5074812967581047,0.5732814526588845
6234,2019-10-31,WRK,qValue,Consumer Cyclical,Packaging & Containers,5 - Large,0.2734274711168164,0.9785353535353535,0.4359637774902975,0.5448717948717948,0.543640897755611,0.48249027237354086
6235,2019-10-31,URI,qValue,Industrials,Rental & Leasing Services,5 - Large,0.7137355584082157,0.9772727272727273,0.8059508408796895,0.4166666666666667,0.05361596009975067,0.7833981841763943
6236,2019-10-31,AN,qValue,Consumer Cyclical,Auto & Truck Dealerships,5 - Large,0.9293966623876765,0.976010101010101,0.4463130659767141,0.17564102564102563,0.5660847880299251,0.20492866407263294
6237,2019-10-31,DAL,qValue,Industrials,Airlines,5 - Large,0.09114249037227215,0.9747474747474747,0.8551099611901681,0.5833333333333334,0.7581047381546134,0.8352788586251622
6238,2019-10-31,FL,qValue,Consumer Cyclical,Footwear & Accessories,5 - Large,0.17715019255455713,0.9734848484848485,0.6752910737386805,0.0858974358974359,0.5947630922693267,0.4915693904020752
6239,2019-10-31,PBI,qValue,Industrials,Business Equipment & Supplies,5 - Large,0.5661103979460848,0.9722222222222222,0.5239327296248383,0.1282051282051282,0.9301745635910225,0.10376134889753567
6240,2019-10-31,XEC,qValue,Energy,Oil & Gas E&P,5 - Large,0.21822849807445444,0.9709595959595959,0.8279430789133247,0.35128205128205126,0.5698254364089775,0.4656290531776913
6241,2019-10-31,PCG,qValue,Utilities,Utilities - Regulated Electric,5 - Large,0.14249037227214378,0.9696969696969697,0.06597671410090557,0.11025641025641025,0.44638403990024933,0.016861219195849545
6242,2019-10-31,CLF,qValue,Basic Materials,Steel,5 - Large,0.059050064184852376,0.9671717171717171,0.5342820181112549,0.019230769230769232,0.9713216957605985,0.682230869001297
6243,2019-10-31,CLF,qSentiment,Basic Materials,Steel,5 - Large,0.059050064184852376,0.9671717171717171,0.5342820181112549,0.019230769230769232,0.9713216957605985,0.682230869001297
6244,2019-10-31,CAR,qValue,Industrials,Rental & Leasing Services,5 - Large,0.8267008985879333,0.9659090909090909,0.5886157826649417,0.04487179487179487,0.5224438902743143,0.1569390402075227
6245,2019-10-31,JWN,qValue,Consumer Cyclical,Department Stores,5 - Large,0.3157894736842105,0.9646464646464646,0.7981888745148771,0.12307692307692308,0.5336658354114714,0.35797665369649806
6246,2019-10-31,STLD,qValue,Basic Materials,Steel,5 - Large,0.29781771501925547,0.9633838383838383,0.7800776196636481,0.44487179487179485,0.7007481296758105,0.7898832684824902
6247,2019-10-31,LYB,qValue,Basic Materials,Specialty Chemicals,5 - Large,0.42233632862644416,0.9621212121212122,0.6869340232858991,0.34615384615384615,0.3117206982543641,0.1932555123216602
6248,2019-10-31,IP,qValue,Consumer Cyclical,Packaging & Containers,5 - Large,0.24518613607188702,0.9608585858585859,0.610608020698577,0.48846153846153845,0.5498753117206983,0.688715953307393
6249,2019-10-31,SIG,qValue,Consumer Cyclical,Luxury Goods,5 - Large,0.220795892169448,0.9595959595959596,0.17981888745148772,0.191025641025641,0.7655860349127181,0.22827496757457846
6250,2019-10-31,BBBY,qValue,Consumer Cyclical,Specialty Retail,5 - Large,0.810012836970475,0.9583333333333334,0.07373868046571798,0.005128205128205128,0.5361596009975063,0.05188067444876784
6251,2019-10-31,FCX,qValue,Basic Materials,Copper,5 - Large,0.2901155327342747,0.9570707070707071,0.3428201811125485,0.10512820512820513,0.8703241895261845,0.01556420233463035
6252,2019-10-31,PVH,qValue,Consumer Cyclical,Apparel Manufacturing,5 - Large,0.3761232349165597,0.9558080808080808,0.4683053040103493,0.2846153846153846,0.2743142144638404,0.4461738002594034
6253,2019-10-31,LUMN,qValue,Communication Services,Telecom Services,5 - Large,0.2939666238767651,0.9545454545454546,0.2445019404915912,0.08461538461538462,0.8354114713216958,0.3748378728923476
6254,2019-10-31,MRO,qValue,Energy,Oil & Gas E&P,5 - Large,0.1668806161745828,0.952020202020202,0.6675291073738681,0.2076923076923077,0.9588528678304239,0.4345006485084306
6255,2019-10-31,MRO,qSentiment,Energy,Oil & Gas E&P,5 - Large,0.1668806161745828,0.952020202020202,0.6675291073738681,0.2076923076923077,0.9588528678304239,0.4345006485084306
6256,2019-10-31,CCL,qValue,Industrials,Travel Services,5 - Large,0.08600770218228498,0.9507575757575758,0.5498059508408797,0.3,0.6084788029925188,0.5136186770428015
6257,2019-10-31,BWA,qValue,Consumer Cyclical,Auto Parts,5 - Large,0.6765083440308087,0.9494949494949495,0.7852522639068564,0.1294871794871795,0.40523690773067333,0.5927367055771725
6258,2019-10-31,NBR,qValue,Energy,Oil & Gas Drilling,5 - Large,0.014120667522464698,0.9482323232323232,0.13195342820181113,0.08717948717948718,0.1845386533665836,0.6342412451361867
6259,2019-10-31,EQT,qValue,Energy,Oil & Gas E&P,5 - Large,0.01668806161745828,0.946969696969697,0.23803363518758086,0.03974358974358974,0.9389027431421446,0.01297016861219196
6260,2019-10-31,EQT,qSentiment,Energy,Oil & Gas E&P,5 - Large,0.01668806161745828,0.946969696969697,0.23803363518758086,0.03974358974358974,0.9389027431421446,0.01297016861219196
6261,2019-10-31,IPG,qValue,Consumer Cyclical,Advertising Agencies,5 - Large,0.15789473684210525,0.9457070707070707,0.6183699870633894,0.6089743589743589,0.8017456359102244,0.8171206225680934
6262,2019-10-31,WLK,qValue,Basic Materials,Specialty Chemicals,5 - Large,0.11553273427471117,0.9444444444444444,0.553686934023286,0.43205128205128207,0.470074812967581,0.07263294422827497
6263,2019-10-31,GME,qValue,Consumer Cyclical,Specialty Retail,5 - Large,0.2926829268292683,0.9431818181818182,0.03622250970245795,0.026923076923076925,0.9201995012468828,0.2438391699092088
6264,2019-10-31,DISCA,qValue,Consumer Cyclical,Entertainment,5 - Large,0.16302952503209242,0.9419191919191919,0.6817593790426908,0.23333333333333334,0.9251870324189526,0.6990920881971465
6265,2019-10-31,NUE,qValue,Basic Materials,Steel,5 - Large,0.3774069319640565,0.9393939393939394,0.7386804657179818,0.5756410256410256,0.4825436408977556,0.9546044098573282
6266,2019-10-31,NUE,qGrowth,Basic Materials,Steel,5 - Large,0.3774069319640565,0.9393939393939394,0.7386804657179818,0.5756410256410256,0.4825436408977556,0.9546044098573282
6267,2019-10-31,AR,qValue,Energy,Oil & Gas E&P,5 - Large,0.006418485237483954,0.9381313131313131,0.4230271668822768,0.001282051282051282,0.9800498753117207,0.4604409857328145
6268,2019-10-31,AR,qSentiment,Energy,Oil & Gas E&P,5 - Large,0.006418485237483954,0.9381313131313131,0.4230271668822768,0.001282051282051282,0.9800498753117207,0.4604409857328145
6269,2019-11-30,SWN,qValue,Energy,Oil & Gas E&P,5 - Large,0.13478818998716302,1.0,0.538560411311054,0.1946222791293214,0.9812967581047382,0.5667963683527886
6270,2019-11-30,SWN,qSentiment,Energy,Oil & Gas E&P,5 - Large,0.13478818998716302,1.0,0.538560411311054,0.1946222791293214,0.9812967581047382,0.5667963683527886
6271,2019-11-30,GM,qValue,Consumer Cyclical,Auto Manufacturers,5 - Large,0.07702182284980745,0.998745294855709,0.5411311053984575,0.4967989756722151,0.5947630922693267,0.6251621271076524
6272,2019-11-30,PAA,qValue,Energy,Oil & Gas Midstream,5 - Large,0.2233632862644416,0.9974905897114178,0.0,0.8399487836107554,0.844139650872818,0.8560311284046692
6273,2019-11-30,CNX,qValue,Energy,Oil & Gas E&P,5 - Large,0.10397946084724005,0.9962358845671268,0.5732647814910026,0.005121638924455826,0.8092269326683292,0.7341115434500648
6274,2019-11-30,MUR,qValue,Energy,Oil & Gas E&P,5 - Large,0.4069319640564827,0.9949811794228356,0.577120822622108,0.15108834827144688,0.7007481296758105,0.9584954604409858
6275,2019-11-30,MUR,qGrowth,Energy,Oil & Gas E&P,5 - Large,0.4069319640564827,0.9949811794228356,0.577120822622108,0.15108834827144688,0.7007481296758105,0.9584954604409858
6276,2019-11-30,OVV,qValue,Energy,Oil & Gas E&P,5 - Large,0.06546854942233633,0.9937264742785445,0.6401028277634961,0.15364916773367476,0.543640897755611,0.5356679636835279
6277,2019-11-30,M,qValue,Consumer Cyclical,Department Stores,5 - Large,0.03209242618741977,0.9924717691342535,0.570694087403599,0.2176696542893726,0.8428927680798005,0.07392996108949416
6278,2019-11-30,IMO,qValue,Energy,Oil & Gas Integrated,5 - Large,0.2811296534017972,0.9912170639899623,0.5488431876606684,0.6978233034571063,0.8179551122194514,0.5862516212710766
6279,2019-11-30,UAL,qValue,Industrials,Airlines,5 - Large,0.24775353016688062,0.9899623588456713,0.7133676092544987,0.8540332906530089,0.7605985037406484,0.8923476005188068
6280,2019-11-30,LEA,qValue,Consumer Cyclical,Auto Parts,5 - Large,0.14634146341463414,0.9887076537013801,0.7532133676092545,0.31498079385403327,0.2057356608478803,0.1219195849546044
6281,2019-11-30,GPS,qValue,Consumer Cyclical,Apparel Retail,5 - Large,0.051347881899871634,0.9874529485570891,0.6670951156812339,0.09346991037131883,0.8765586034912718,0.19844357976653695
6282,2019-11-30,ET,qValue,Energy,Oil & Gas Midstream,5 - Large,0.27599486521181,0.986198243412798,0.0,0.4519846350832266,0.8915211970074813,0.5369649805447471
6283,2019-11-30,HFC,qValue,Energy,Oil & Gas Refining & Marketing,5 - Large,0.4428754813863928,0.9849435382685069,0.7660668380462725,0.27784891165172854,0.6608478802992519,0.6005188067444877
6284,2019-11-30,FL,qValue,Consumer Cyclical,Footwear & Accessories,5 - Large,0.21052631578947367,0.9836888331242158,0.6722365038560412,0.07810499359795134,0.34039900249376553,0.4980544747081712
6285,2019-11-30,AN,qValue,Consumer Cyclical,Auto & Truck Dealerships,5 - Large,0.7650834403080873,0.9824341279799247,0.45115681233933164,0.19590268886043533,0.8678304239401496,0.2127107652399481
