,date,ticker,mfp,sector,industry,scalemarketcap,qMO,qValue,qQuality,qLV,qSentiment,qGrowth,Weight
5139,7/31/2020,FAST,qMO,Industrials,Industrial Distribution,Large,0.94,0.43,0.84,0.7,0.68,0.84,0.02
5140,7/31/2020,GWW,qMO,Industrials,Industrial Distribution,Large,0.94,0.73,0.67,0.56,0.06,0.37,0.02
5141,7/31/2020,AEM,qMO,Basic Materials,Gold,Large,0.94,0.51,0.66,0.57,0.23,0.66,0.02
5142,7/31/2020,PYPL,qMO,Financial Services,Credit Services,Large,0.94,0.05,0.47,0.43,0.15,0.55,0.02
5143,7/31/2020,SGEN,qMO,Healthcare,Biotechnology,Large,0.94,0.09,0.03,0.69,0.21,0.87,0.02
5144,7/31/2020,CVNA,qMO,Technology,Internet Retail,Large,0.94,0.02,0.18,0.02,0.08,0.97,0.02
5145,7/31/2020,CVNA,qGrowth,Technology,Internet Retail,Large,0.94,0.02,0.18,0.02,0.08,0.97,0.02
5146,7/31/2020,KSU,qMO,Industrials,Railroads,Large,0.93,0.58,0.69,0.2,0.15,0.56,0.02
5147,8/31/2020,CMG,qMO,Consumer Cyclical,Restaurants,Large,0.87,0.16,0.73,0.38,0,0.7,0.02
5148,8/31/2020,EA,qMO,Technology,Electronic Gaming & Multimedia,Large,0.78,0.39,0.9,0.83,0.38,0.8,0.02
5149,8/31/2020,GLW,qMO,Technology,Electronic Components,Large,0.83,0.52,0.55,0.27,0.86,0.3,0.02
5150,8/31/2020,META,qMO,Technology,Internet Content & Information,Large,0.86,0.21,0.99,0.67,0.03,0.81,0.02
5151,8/31/2020,META,qQuality,Technology,Internet Content & Information,Large,0.86,0.21,0.99,0.67,0.03,0.81,0.02
5152,8/31/2020,META,qGrowth,Technology,Internet Content & Information,Large,0.86,0.21,0.99,0.67,0.03,0.81,0.02
5153,8/31/2020,NFLX,qMO,Consumer Cyclical,Entertainment,Large,0.92,0.12,0.35,0.66,0.02,0.73,0.02
5154,8/31/2020,NVDA,qMO,Technology,Semiconductors,Large,0.97,0.05,0.97,0.18,0.1,0.96,0.02
5155,8/31/2020,NVDA,qQuality,Technology,Semiconductors,Large,0.97,0.05,0.97,0.18,0.1,0.96,0.02
5156,8/31/2020,NVDA,qGrowth,Technology,Semiconductors,Large,0.97,0.05,0.97,0.18,0.1,0.96,0.02
5157,8/31/2020,PCAR,qMO,Industrials,Farm & Heavy Construction Machinery,Large,0.8,0.91,0.58,0.86,0.72,0.18,0.02
5158,8/31/2020,BBY,qMO,Consumer Cyclical,Specialty Retail,Large,1,0.94,0.98,0.25,0.2,0.85,0.02
5159,8/31/2020,BBY,qValue,Consumer Cyclical,Specialty Retail,Large,1,0.94,0.98,0.25,0.2,0.85,0.02
5160,8/31/2020,BBY,qQuality,Consumer Cyclical,Specialty Retail,Large,1,0.94,0.98,0.25,0.2,0.85,0.02
5161,8/31/2020,DHI,qMO,Consumer Cyclical,Residential Construction,Large,1,0.76,0.47,0.15,0.33,0.97,0.02
5162,8/31/2020,DHI,qGrowth,Consumer Cyclical,Residential Construction,Large,1,0.76,0.47,0.15,0.33,0.97,0.02
5163,8/31/2020,W,qMO,Technology,Internet Retail,Large,1,0.16,0.42,0.24,0.03,0.98,0.02
5164,8/31/2020,W,qGrowth,Technology,Internet Retail,Large,1,0.16,0.42,0.24,0.03,0.98,0.02
5165,8/31/2020,RNR,qMO,Financial Services,Insurance - Reinsurance,Large,1,0.3,0.29,0.07,0.04,0.99,0.02
5166,8/31/2020,RNR,qGrowth,Financial Services,Insurance - Reinsurance,Large,1,0.3,0.29,0.07,0.04,0.99,0.02
5167,8/31/2020,UMC,qMO,Technology,Semiconductors,Large,1,0.73,0.97,0.19,0.74,0.64,0.02
5168,8/31/2020,UMC,qQuality,Technology,Semiconductors,Large,1,0.73,0.97,0.19,0.74,0.64,0.02
5169,8/31/2020,AAPL,qMO,Technology,Consumer Electronics,Large,0.99,0.19,0.94,0.59,0.12,0.8,0.02
5170,8/31/2020,AAPL,qQuality,Technology,Consumer Electronics,Large,0.99,0.19,0.94,0.59,0.12,0.8,0.02
5171,8/31/2020,LOW,qMO,Consumer Cyclical,Home Improvement Retail,Large,0.99,0.86,0.9,0.42,0.14,0.98,0.02
5172,8/31/2020,LOW,qGrowth,Consumer Cyclical,Home Improvement Retail,Large,0.99,0.86,0.9,0.42,0.14,0.98,0.02
5173,8/31/2020,TGT,qMO,Consumer Defensive,Discount Stores,Large,0.99,0.91,0.82,0.72,0.07,0.92,0.02
5174,8/31/2020,TSCO,qMO,Consumer Cyclical,Specialty Retail,Large,0.99,0.78,0.92,0.69,0.33,0.96,0.02
5175,8/31/2020,TSCO,qGrowth,Consumer Cyclical,Specialty Retail,Large,0.99,0.78,0.92,0.69,0.33,0.96,0.02
5176,8/31/2020,FBHS,qMO,Consumer Cyclical,Furnishings Fixtures & Appliances,Large,0.99,0.69,0.65,0.44,0.35,0.86,0.02
5177,8/31/2020,LULU,qMO,Consumer Cyclical,Apparel Retail,Large,0.99,0.23,0.8,0.34,0.02,0.68,0.02
5178,8/31/2020,MELI,qMO,Technology,Internet Retail,Large,0.99,0.07,0.38,0.31,0,0.73,0.02
5179,8/31/2020,DE,qMO,Industrials,Farm & Heavy Construction Machinery,Large,0.98,0.83,0.61,0.57,0.06,0.54,0.02
5180,8/31/2020,MNST,qMO,Consumer Defensive,Beverages - Non-Alcoholic,Large,0.98,0.24,0.93,0.87,0.52,0.67,0.02
5181,8/31/2020,TSLA,qMO,Consumer Cyclical,Auto Manufacturers,Large,0.98,0.1,0.44,0.09,0.01,0.15,0.02
5182,8/31/2020,VAR,qMO,Healthcare,Medical Instruments & Supplies,Large,0.98,0.29,0.61,0.28,0.84,0.29,0.02
5183,8/31/2020,ODFL,qMO,Industrials,Trucking,Large,0.98,0.56,0.97,0.65,0.16,0.45,0.02
5184,8/31/2020,ODFL,qQuality,Industrials,Trucking,Large,0.98,0.56,0.97,0.65,0.16,0.45,0.02
5185,8/31/2020,SE,qMO,Technology,Electronic Gaming & Multimedia,Large,0.98,0.02,0.06,0.28,0.05,0.4,0.02
5186,8/31/2020,PHM,qMO,Consumer Cyclical,Residential Construction,Large,0.97,0.96,0.71,0.2,0.69,0.74,0.02
5187,8/31/2020,PHM,qValue,Consumer Cyclical,Residential Construction,Large,0.97,0.96,0.71,0.2,0.69,0.74,0.02
5188,8/31/2020,YNDX,qMO,Technology,Internet Content & Information,Large,0.97,0.65,0.68,0.51,0.29,0.29,0.02
5189,8/31/2020,JD,qMO,Technology,Internet Retail,Large,0.97,0.67,0.54,0.79,0.11,0.95,0.02
5190,8/31/2020,JD,qGrowth,Technology,Internet Retail,Large,0.97,0.67,0.54,0.79,0.11,0.95,0.02
5191,8/31/2020,FDS,qMO,Financial Services,Financial Data & Stock Exchanges,Large,0.97,0.05,0.45,0.4,0.26,0.71,0.02
5192,8/31/2020,CSGP,qMO,Real Estate,Real Estate Services,Large,0.97,0.16,0.35,0.58,0.7,0.68,0.02
5193,8/31/2020,ROL,qMO,Consumer Cyclical,Personal Services,Large,0.97,0.3,0.96,0.89,0.89,0.78,0.02
5194,8/31/2020,CP,qMO,Industrials,Railroads,Large,0.96,0.8,0.72,0.68,0.46,0.61,0.02
5195,8/31/2020,CRM,qMO,Technology,Software - Application,Large,0.96,0.11,0.81,0.45,0.01,0.86,0.02
5196,8/31/2020,PYPL,qMO,Financial Services,Credit Services,Large,0.96,0.06,0.46,0.45,0.19,0.56,0.02
5197,8/31/2020,VEEV,qMO,Technology,Health Information Services,Large,0.96,0.11,0.97,0.56,0.11,0.91,0.02
5198,8/31/2020,VEEV,qQuality,Technology,Health Information Services,Large,0.96,0.11,0.97,0.56,0.11,0.91,0.02
5199,8/31/2020,QGEN,qMO,Healthcare,Diagnostics & Research,Large,0.96,0.3,0.55,0.87,0.46,0.35,0.02
5200,8/31/2020,SUZ,qMO,Basic Materials,Paper & Paper Products,Large,0.96,0.91,0.18,0.46,0.89,0.89,0.02
5201,8/31/2020,LOGI,qMO,Technology,Computer Hardware,Large,0.96,0.24,0.8,0.34,0.71,0.99,0.02
5202,8/31/2020,LOGI,qGrowth,Technology,Computer Hardware,Large,0.96,0.24,0.8,0.34,0.71,0.99,0.02
5203,8/31/2020,FCX,qMO,Basic Materials,Copper,Large,0.95,0.52,0.08,0.03,0.81,0.02,0.02
5204,8/31/2020,LEN,qMO,Consumer Cyclical,Residential Construction,Large,0.95,0.94,0.64,0.07,0.48,0.91,0.02
5205,8/31/2020,MA,qMO,Financial Services,Credit Services,Large,0.95,0.02,0.46,0.56,0.04,0.78,0.02
5206,8/31/2020,ETFC,qMO,Financial Services,Capital Markets,Large,0.95,0.29,0.38,0.02,0.7,0.82,0.02
5207,8/31/2020,NVR,qMO,Consumer Cyclical,Residential Construction,Large,0.95,0.73,0.73,0.13,0,0.42,0.02
5208,8/31/2020,AMD,qMO,Technology,Semiconductors,Large,0.95,0.04,0.64,0.14,0.31,0.69,0.02
5209,8/31/2020,ZM,qMO,Communication Services,Telecom Services,Large,0.95,0.04,0.99,0.3,0.01,0.77,0.02
5210,8/31/2020,ZM,qQuality,Communication Services,Telecom Services,Large,0.95,0.04,0.99,0.3,0.01,0.77,0.02
5211,8/31/2020,ADSK,qMO,Technology,Software - Application,Large,0.94,0.17,0.85,0.37,0.12,0.99,0.02
5212,8/31/2020,ADSK,qGrowth,Technology,Software - Application,Large,0.94,0.17,0.85,0.37,0.12,0.99,0.02
5213,8/31/2020,CAG,qMO,Consumer Defensive,Packaged Foods,Large,0.94,0.81,0.5,0.76,0.9,0.93,0.02
5214,8/31/2020,CAG,qGrowth,Consumer Defensive,Packaged Foods,Large,0.94,0.81,0.5,0.76,0.9,0.93,0.02
5215,8/31/2020,FDX,qMO,Industrials,Integrated Freight & Logistics,Large,0.94,0.74,0.37,0.25,0.02,0.55,0.02
5216,8/31/2020,GOLD,qMO,Basic Materials,Gold,Large,0.94,0.84,0.68,0.59,0.66,0.71,0.02
5217,8/31/2020,TMO,qMO,Healthcare,Diagnostics & Research,Large,0.94,0.36,0.53,0.94,0.17,0.62,0.02
5218,9/30/2020,AVGO,qMO,Technology,Semiconductors,Large,0.86,0.3,0.9,0.38,0.17,0.46,0.02
5219,9/30/2020,CMG,qMO,Consumer Cyclical,Restaurants,Large,0.91,0.18,0.73,0.4,0.01,0.7,0.02
5220,9/30/2020,NVDA,qMO,Technology,Semiconductors,Large,0.98,0.05,0.97,0.15,0.19,0.97,0.02
5221,9/30/2020,NVDA,qQuality,Technology,Semiconductors,Large,0.98,0.05,0.97,0.15,0.19,0.97,0.02
5222,9/30/2020,NVDA,qGrowth,Technology,Semiconductors,Large,0.98,0.05,0.97,0.15,0.19,0.97,0.02
5223,9/30/2020,TRMB,qMO,Technology,Scientific & Technical Instruments,Large,0.79,0.25,0.48,0.4,0.58,0.6,0.02
5224,9/30/2020,BF.B,qMO,Consumer Defensive,Beverages - Wineries & Distilleries,Large,1,0.29,0.66,0.86,0.49,0.53,0.02
5225,9/30/2020,NKE,qMO,Consumer Cyclical,Footwear & Accessories,Large,1,0.38,0.52,0.78,0.23,0.14,0.02
5226,9/30/2020,RDY,qMO,Healthcare,Drug Manufacturers - Specialty & Generic,Large,1,0.99,0.8,0.9,0.23,0.37,0.02
5227,9/30/2020,RDY,qValue,Healthcare,Drug Manufacturers - Specialty & Generic,Large,1,0.99,0.8,0.9,0.23,0.37,0.02
5228,9/30/2020,ZM,qMO,Communication Services,Telecom Services,Large,1,0.05,1,0.27,0.01,1,0.02
5229,9/30/2020,ZM,qQuality,Communication Services,Telecom Services,Large,1,0.05,1,0.27,0.01,1,0.02
5230,9/30/2020,ZM,qGrowth,Communication Services,Telecom Services,Large,1,0.05,1,0.27,0.01,1,0.02
5231,9/30/2020,CP,qMO,Industrials,Railroads,Large,0.99,0.78,0.72,0.7,0.77,0.61,0.02
5232,9/30/2020,UPS,qMO,Industrials,Integrated Freight & Logistics,Large,0.99,0.72,0.76,0.86,0.33,0.61,0.02
5233,9/30/2020,UPS,qLV,Industrials,Integrated Freight & Logistics,Large,0.99,0.72,0.76,0.86,0.33,0.61,0.02
5234,9/30/2020,WIT,qMO,Technology,Information Technology Services,Large,0.99,0.7,0.71,0.95,0.99,0.46,0.02
5235,9/30/2020,WIT,qSentiment,Technology,Information Technology Services,Large,0.99,0.7,0.71,0.95,0.99,0.46,0.02
5236,9/30/2020,GMAB,qMO,Healthcare,Biotechnology,Large,0.99,0.93,0.78,0.65,0.72,1,0.02
5237,9/30/2020,GMAB,qGrowth,Healthcare,Biotechnology,Large,0.99,0.93,0.78,0.65,0.72,1,0.02
5238,9/30/2020,CVNA,qMO,Technology,Internet Retail,Large,0.99,0.02,0.2,0.03,0.02,0.9,0.02
5239,9/30/2020,ROKU,qMO,Consumer Cyclical,Entertainment,Large,0.99,0.1,0.1,0.11,0.06,1,0.02
5240,9/30/2020,ROKU,qGrowth,Consumer Cyclical,Entertainment,Large,0.99,0.1,0.1,0.11,0.06,1,0.02
5241,9/30/2020,CRWD,qMO,Technology,Software - Infrastructure,Large,0.99,0.07,0.15,0.24,0.2,0.02,0.02
5242,9/30/2020,CHTR,qMO,Consumer Cyclical,Entertainment,Large,0.98,0.7,0.62,0.93,0.1,0.89,0.02
5243,9/30/2020,FDX,qMO,Industrials,Integrated Freight & Logistics,Large,0.98,0.79,0.44,0.28,0.08,0.85,0.02
5244,9/30/2020,MTD,qMO,Healthcare,Diagnostics & Research,Large,0.98,0.32,0.84,0.71,0.06,0.55,0.02
5245,9/30/2020,DDOG,qMO,Technology,Software - Application,Large,0.98,0.06,0.38,0.23,0.2,0.28,0.02
5246,9/30/2020,UMC,qMO,Technology,Semiconductors,Large,0.98,0.73,0.97,0.22,0.97,0.72,0.02
5247,9/30/2020,UMC,qQuality,Technology,Semiconductors,Large,0.98,0.73,0.97,0.22,0.97,0.72,0.02
5248,9/30/2020,UMC,qSentiment,Technology,Semiconductors,Large,0.98,0.73,0.97,0.22,0.97,0.72,0.02
5249,9/30/2020,CHRW,qMO,Industrials,Integrated Freight & Logistics,Large,0.97,0.66,0.8,0.77,0.47,0.2,0.02
5250,9/30/2020,COST,qMO,Consumer Defensive,Discount Stores,Large,0.97,0.55,0.77,0.95,0.19,0.74,0.02
5251,9/30/2020,COST,qLV,Consumer Defensive,Discount Stores,Large,0.97,0.55,0.77,0.95,0.19,0.74,0.02
5252,9/30/2020,NSC,qMO,Industrials,Railroads,Large,0.97,0.66,0.61,0.44,0.26,0.19,0.02
5253,9/30/2020,SBAC,qMO,Real Estate,REIT - Specialty,Large,0.97,0.12,0.22,0.68,0.18,0.46,0.02
5254,9/30/2020,CSGP,qMO,Real Estate,Real Estate Services,Large,0.97,0.17,0.35,0.57,0.46,0.69,0.02
5255,9/30/2020,LOGI,qMO,Technology,Computer Hardware,Large,0.97,0.23,0.79,0.35,0.4,0.99,0.02
5256,9/30/2020,LOGI,qGrowth,Technology,Computer Hardware,Large,0.97,0.23,0.79,0.35,0.4,0.99,0.02
5257,9/30/2020,NUAN,qMO,Technology,Software - Application,Large,0.97,0.24,0.36,0.01,0.14,0.75,0.02
5258,9/30/2020,DHR,qMO,Healthcare,Diagnostics & Research,Large,0.96,0.32,0.61,0.89,0.25,0.48,0.02
5259,9/30/2020,KSU,qMO,Industrials,Railroads,Large,0.96,0.59,0.69,0.21,0.37,0.56,0.02
5260,9/30/2020,LEN,qMO,Consumer Cyclical,Residential Construction,Large,0.96,0.93,0.63,0.07,0.53,0.91,0.02
5261,9/30/2020,LKQ,qMO,Consumer Cyclical,Auto Parts,Large,0.96,0.93,0.61,0.42,0.88,0.86,0.02
5262,9/30/2020,LKQ,qGrowth,Consumer Cyclical,Auto Parts,Large,0.96,0.93,0.61,0.42,0.88,0.86,0.02
5263,9/30/2020,SGEN,qMO,Healthcare,Biotechnology,Large,0.96,0.09,0.03,0.68,0.03,0.87,0.02
5264,9/30/2020,VEEV,qMO,Technology,Health Information Services,Large,0.96,0.1,0.96,0.6,0.1,0.88,0.02
5265,9/30/2020,CPRT,qMO,Industrials,Specialty Business Services,Large,0.96,0.48,0.94,0.53,0.87,0.86,0.02
5266,9/30/2020,STNE,qMO,Technology,Software - Application,Large,0.96,0.47,0.57,0.05,0.72,0.36,0.02
5267,9/30/2020,CTAS,qMO,Industrials,Specialty Business Services,Large,0.95,0.53,0.76,0.35,0.15,0.62,0.02
5268,9/30/2020,DE,qMO,Industrials,Farm & Heavy Construction Machinery,Large,0.95,0.82,0.61,0.57,0.34,0.54,0.02
5269,9/30/2020,NVO,qMO,Healthcare,Biotechnology,Large,0.95,0.94,0.98,1,0.59,0.89,0.02
5270,9/30/2020,NVO,qQuality,Healthcare,Biotechnology,Large,0.95,0.94,0.98,1,0.59,0.89,0.02
5271,9/30/2020,NVO,qLV,Healthcare,Biotechnology,Large,0.95,0.94,0.98,1,0.59,0.89,0.02
5272,9/30/2020,PYPL,qMO,Financial Services,Credit Services,Large,0.95,0.06,0.46,0.43,0.1,0.57,0.02
5273,9/30/2020,LBRDA,qMO,Consumer Cyclical,Entertainment,Large,0.95,0.2,0.15,0.91,0.44,0.72,0.02
5274,9/30/2020,ROL,qMO,Consumer Cyclical,Personal Services,Large,0.95,0.31,0.95,0.89,0.85,0.79,0.02
5275,9/30/2020,BGNE,qMO,Healthcare,Biotechnology,Large,0.95,0.11,0,0.74,0.03,0.73,0.02
5276,9/30/2020,DG,qMO,Consumer Defensive,Discount Stores,Large,0.94,0.74,0.78,0.88,0.22,0.98,0.02
5277,9/30/2020,DG,qGrowth,Consumer Defensive,Discount Stores,Large,0.94,0.74,0.78,0.88,0.22,0.98,0.02
5278,9/30/2020,MMC,qMO,Financial Services,Insurance Brokers,Large,0.94,0.11,0.3,0.9,0.57,0.86,0.02
5279,9/30/2020,TGT,qMO,Consumer Defensive,Discount Stores,Large,0.94,0.9,0.82,0.78,0.3,0.93,0.02
5280,9/30/2020,TRI,qMO,Industrials,Specialty Business Services,Large,0.94,0.4,0.35,0.97,0.69,0.54,0.02
5281,9/30/2020,TRI,qLV,Industrials,Specialty Business Services,Large,0.94,0.4,0.35,0.97,0.69,0.54,0.02
5282,9/30/2020,W,qMO,Technology,Internet Retail,Large,0.94,0.15,0.42,0.24,0.03,0.95,0.02
5283,9/30/2020,W,qGrowth,Technology,Internet Retail,Large,0.94,0.15,0.42,0.24,0.03,0.95,0.02
5284,9/30/2020,PODD,qMO,Healthcare,Medical Devices,Large,0.94,0.09,0.34,0.53,0.11,0.86,0.02
5285,9/30/2020,CNI,qMO,Industrials,Railroads,Large,0.93,0.79,0.77,0.92,0.65,0.24,0.02
5286,9/30/2020,CNI,qLV,Industrials,Railroads,Large,0.93,0.79,0.77,0.92,0.65,0.24,0.02
5287,9/30/2020,DHI,qMO,Consumer Cyclical,Residential Construction,Large,0.93,0.75,0.47,0.15,0.53,0.97,0.02
5288,9/30/2020,DHI,qGrowth,Consumer Cyclical,Residential Construction,Large,0.93,0.75,0.47,0.15,0.53,0.97,0.02
5289,10/31/2020,AMTD1,qMO,Financial Services,Capital Markets,Large,0.78,0.28,0.49,0.19,0.75,0.36,0.02
5290,10/31/2020,CMG,qMO,Consumer Cyclical,Restaurants,Large,0.96,0.17,0.7,0.4,0.01,0.57,0.02
5291,10/31/2020,GLW,qMO,Technology,Electronic Components,Large,0.84,0.51,0.5,0.27,0.74,0.27,0.02
5292,10/31/2020,META,qMO,Technology,Internet Content & Information,Large,0.89,0.22,0.98,0.58,0.14,0.79,0.02
5293,10/31/2020,META,qQuality,Technology,Internet Content & Information,Large,0.89,0.22,0.98,0.58,0.14,0.79,0.02
5294,10/31/2020,META,qGrowth,Technology,Internet Content & Information,Large,0.89,0.22,0.98,0.58,0.14,0.79,0.02
5295,10/31/2020,NVDA,qMO,Technology,Semiconductors,Large,0.93,0.05,0.97,0.15,0.29,0.96,0.02
5296,10/31/2020,NVDA,qQuality,Technology,Semiconductors,Large,0.93,0.05,0.97,0.15,0.29,0.96,0.02
5297,10/31/2020,NVDA,qGrowth,Technology,Semiconductors,Large,0.93,0.05,0.97,0.15,0.29,0.96,0.02
5298,10/31/2020,PCAR,qMO,Industrials,Farm & Heavy Construction Machinery,Large,0.81,0.91,0.56,0.85,0.67,0.18,0.02
5299,10/31/2020,XLNX,qMO,Technology,Semiconductors,Large,0.91,0.14,0.99,0.38,0.21,0.23,0.02
5300,10/31/2020,XLNX,qQuality,Technology,Semiconductors,Large,0.91,0.14,0.99,0.38,0.21,0.23,0.02
5301,10/31/2020,ALGN,qMO,Healthcare,Medical Devices,Large,1,0.25,0.59,0.05,0.01,0.53,0.02
5302,10/31/2020,SNAP,qMO,Technology,Internet Content & Information,Large,1,0,0.02,0.12,0.19,0.58,0.02
5303,10/31/2020,TWLO,qMO,Technology,Internet Content & Information,Large,1,0.01,0.04,0.2,0.04,0.67,0.02
5304,10/31/2020,UMC,qMO,Technology,Semiconductors,Large,1,0.72,0.97,0.16,0.97,0.73,0.02
5305,10/31/2020,UMC,qQuality,Technology,Semiconductors,Large,1,0.72,0.97,0.16,0.97,0.73,0.02
5306,10/31/2020,UMC,qSentiment,Technology,Semiconductors,Large,1,0.72,0.97,0.16,0.97,0.73,0.02
5307,10/31/2020,FCX,qMO,Basic Materials,Copper,Large,0.99,0.49,0.08,0.02,0.88,0.03,0.02
5308,10/31/2020,MRVL,qMO,Technology,Semiconductors,Large,0.99,0.13,0.46,0.24,0.59,0.08,0.02
5309,10/31/2020,TWTR,qMO,Technology,Internet Content & Information,Large,0.99,0.09,0.25,0.1,0.47,0.12,0.02
5310,10/31/2020,ROL,qMO,Consumer Cyclical,Personal Services,Large,0.99,0.2,0.94,0.9,0.76,0.88,0.02
5311,10/31/2020,TEAM,qMO,Technology,Software - Application,Large,0.99,0.08,0.12,0.76,0.11,0.94,0.02
5312,10/31/2020,TEAM,qGrowth,Technology,Software - Application,Large,0.99,0.08,0.12,0.76,0.11,0.94,0.02
5313,10/31/2020,PINS,qMO,Technology,Internet Content & Information,Large,0.99,0.02,0.03,0.04,0.24,0.08,0.02
5314,10/31/2020,ZM,qMO,Communication Services,Telecom Services,Large,0.99,0.04,1,0.27,0.01,1,0.02
5315,10/31/2020,ZM,qQuality,Communication Services,Telecom Services,Large,0.99,0.04,1,0.27,0.01,1,0.02
5316,10/31/2020,ZM,qGrowth,Communication Services,Telecom Services,Large,0.99,0.04,1,0.27,0.01,1,0.02
5317,10/31/2020,DHR,qMO,Healthcare,Diagnostics & Research,Large,0.98,0.32,0.69,0.89,0.21,0.65,0.02
5318,10/31/2020,FDX,qMO,Industrials,Integrated Freight & Logistics,Large,0.98,0.81,0.42,0.28,0.11,0.86,0.02
5319,10/31/2020,SGEN,qMO,Healthcare,Biotechnology,Large,0.98,0.21,0.95,0.66,0.13,0.26,0.02
5320,10/31/2020,EXAS,qMO,Healthcare,Diagnostics & Research,Large,0.98,0.11,0.05,0.08,0.13,0.69,0.02
5321,10/31/2020,MKTX,qMO,Financial Services,Capital Markets,Large,0.98,0.01,0.38,0.58,0.02,0.88,0.02
5322,10/31/2020,TTD,qMO,Technology,Software - Application,Large,0.98,0.08,0.71,0.04,0.48,0.95,0.02
5323,10/31/2020,TTD,qGrowth,Technology,Software - Application,Large,0.98,0.08,0.71,0.04,0.48,0.95,0.02
5324,10/31/2020,CAT,qMO,Industrials,Farm & Heavy Construction Machinery,Large,0.97,0.75,0.56,0.62,0.19,0.14,0.02
5325,10/31/2020,SIVB,qMO,Financial Services,Banks - Regional,Large,0.97,0.29,0.22,0.05,0.07,0.59,0.02
5326,10/31/2020,DXCM,qMO,Healthcare,Diagnostics & Research,Large,0.97,0.11,0.54,0.33,0.22,0.75,0.02
5327,10/31/2020,SPOT,qMO,Technology,Internet Content & Information,Large,0.97,0.07,0.18,0.5,0.05,0.27,0.02
5328,10/31/2020,STNE,qMO,Technology,Software - Application,Large,0.97,0.08,0.11,0.06,0.53,0.46,0.02
5329,10/31/2020,ROKU,qMO,Consumer Cyclical,Entertainment,Large,0.97,0.09,0.09,0.12,0.11,1,0.02
5330,10/31/2020,ROKU,qGrowth,Consumer Cyclical,Entertainment,Large,0.97,0.09,0.09,0.12,0.11,1,0.02
5331,10/31/2020,LOGI,qMO,Technology,Computer Hardware,Large,0.97,0.27,0.87,0.37,0.27,0.99,0.02
5332,10/31/2020,LOGI,qGrowth,Technology,Computer Hardware,Large,0.97,0.27,0.87,0.37,0.27,0.99,0.02
5333,10/31/2020,INFY,qMO,Technology,Information Technology Services,Large,0.96,0.47,0.95,0.77,0.87,0.68,0.02
5334,10/31/2020,INFY,qQuality,Technology,Information Technology Services,Large,0.96,0.47,0.95,0.77,0.87,0.68,0.02
5335,10/31/2020,SCCO,qMO,Basic Materials,Copper,Large,0.96,0.67,0.71,0.56,0.52,0.63,0.02
5336,10/31/2020,TMO,qMO,Healthcare,Diagnostics & Research,Large,0.96,0.43,0.62,0.94,0.06,0.94,0.02
5337,10/31/2020,TMO,qGrowth,Healthcare,Diagnostics & Research,Large,0.96,0.43,0.62,0.94,0.06,0.94,0.02
5338,10/31/2020,IDXX,qMO,Healthcare,Diagnostics & Research,Large,0.96,0.18,0.86,0.77,0.03,0.89,0.02
5339,10/31/2020,CCK,qMO,Consumer Cyclical,Packaging & Containers,Large,0.96,0.81,0.52,0.24,0.32,0.66,0.02
5340,10/31/2020,CHWY,qMO,Technology,Internet Retail,Large,0.96,0.09,0.42,0.31,0.29,0.43,0.02
5341,10/31/2020,BALL,qMO,Consumer Cyclical,Packaging & Containers,Large,0.95,0.38,0.42,0.77,0.45,0.23,0.02
5342,10/31/2020,NOW,qMO,Technology,Software - Application,Large,0.95,0.1,0.77,0.4,0.08,0.98,0.02
5343,10/31/2020,NOW,qGrowth,Technology,Software - Application,Large,0.95,0.1,0.77,0.4,0.08,0.98,0.02
5344,10/31/2020,STM,qMO,Technology,Semiconductors,Large,0.95,0.48,0.85,0.29,0.68,0.53,0.02
5345,10/31/2020,UPS,qMO,Industrials,Integrated Freight & Logistics,Large,0.95,0.73,0.74,0.85,0.23,0.63,0.02
5346,10/31/2020,UPS,qLV,Industrials,Integrated Freight & Logistics,Large,0.95,0.73,0.74,0.85,0.23,0.63,0.02
5347,10/31/2020,MELI,qMO,Technology,Internet Retail,Large,0.95,0.07,0.37,0.28,0,0.98,0.02
5348,10/31/2020,MELI,qGrowth,Technology,Internet Retail,Large,0.95,0.07,0.37,0.28,0,0.98,0.02
5349,10/31/2020,PODD,qMO,Healthcare,Medical Devices,Large,0.95,0.09,0.34,0.53,0.12,0.87,0.02
5350,10/31/2020,DDOG,qMO,Technology,Software - Application,Large,0.95,0.05,0.37,0.21,0.19,0.28,0.02
5351,10/31/2020,DB,qMO,Financial Services,Banks - Regional,Large,0.94,0.21,0.18,0.29,0.97,0.39,0.02
5352,10/31/2020,DB,qSentiment,Financial Services,Banks - Regional,Large,0.94,0.21,0.18,0.29,0.97,0.39,0.02
5353,10/31/2020,DE,qMO,Industrials,Farm & Heavy Construction Machinery,Large,0.94,0.81,0.6,0.6,0.24,0.55,0.02
5354,10/31/2020,MTD,qMO,Healthcare,Diagnostics & Research,Large,0.94,0.32,0.84,0.73,0.02,0.57,0.02
5355,10/31/2020,AMD,qMO,Technology,Semiconductors,Large,0.94,0.05,0.63,0.13,0.4,1,0.02
5356,10/31/2020,AMD,qGrowth,Technology,Semiconductors,Large,0.94,0.05,0.63,0.13,0.4,1,0.02
5357,10/31/2020,VEEV,qMO,Technology,Health Information Services,Large,0.94,0.1,0.96,0.59,0.09,0.87,0.02
5358,10/31/2020,PKI,qMO,Healthcare,Diagnostics & Research,Large,0.94,0.46,0.48,0.76,0.47,0.88,0.02
